,user id,tweets content,created on,clean_tweet,sentiment_classification,textblob_analysis,vader_analysis,logreg_analysis,svm_analysis,ensemble_predict
2449,STcom,Australian MP proposes 'apolitical' plan to end deadlock on climate debate https://t.co/fdCRgWAaDa,2/22/2020 1:20,australian mp propose apolitical plan end deadlock climate debate,,0,-1,0.0,0.0,0.0
2450,STcom,RT @STopinion: Battling the virus and a rival in the coronavirus outbreak https://t.co/MpHeuTpjHk https://t.co/BL2ImwMFQU,2/22/2020 1:00,,,0,0,0.0,0.0,0.0
2451,STcom,"Coronavirus survivor in China recounts fear, confusion https://t.co/RLST2bGQce",2/22/2020 0:51,coronavirus survivor china recount fear confusion,,0,-1,-1.0,-1.0,-1.0
2452,STcom,Public Hygiene Council launches Keep Viruses At Bay initiative to promote good practices https://t.co/7KXDpwdCRc,2/22/2020 0:51,public hygiene council launch keep virus bay initiative promote good practice,,1,1,0.0,0.0,0.0
2453,STcom,"How to pick the right university
https://t.co/0QUfsxtolM",2/22/2020 0:30,pick right university,,1,0,0.0,0.0,0.0
2454,STcom,Recipe for ram-don that fans of award-winning film Parasite are raving about https://t.co/5V1GXD1V8o,2/22/2020 0:24,recipe ram fan award winning film parasite rave,,1,1,0.0,0.0,0.0
2455,STcom,Twitter suspends group of pro-Bloomberg accounts over 'platform manipulation' https://t.co/x6x05j5RdW,2/22/2020 0:24,twitter suspends group pro bloomberg account platform manipulation,,0,-1,0.0,0.0,0.0
2456,STcom,Coronavirus may be the 'Disease X' health agency warned about https://t.co/QWKb3ktNmP,2/22/2020 0:24,coronavirus may disease x health agency warn,,0,-1,-1.0,0.0,-1.0
2457,STcom,RT @STopinion: We're reading the coronavirus numbers wrong https://t.co/fofFfcmMcJ https://t.co/Xm5W722Pkb,2/22/2020 0:00,,,0,0,0.0,0.0,0.0
2458,STcom,"Las Vegas summit in March will reaffirm US stake in Asean, say diplomats https://t.co/vhH4F2zQaN",2/22/2020 11:57,la vegas summit march reaffirm u stake asean say diplomat,,0,0,0.0,0.0,0.0
2459,STcom,RT @STopinion: Encouraging steps on income inequality https://t.co/Q0ptBdS94R https://t.co/27DfvV47tW,2/22/2020 11:31,,,0,0,0.0,0.0,0.0
2460,STcom,Ryanair CEO says airport should profile Muslim men: Times https://t.co/aqNk7h6Z6z,2/22/2020 11:30,ryanair ceo say airport profile muslim men time,,0,0,0.0,0.0,0.0
2461,STcom,Friends' cast to reunite in HBO Max Special https://t.co/sKCxjE1irx,2/22/2020 11:30,friend cast reunite hbo max special,,1,1,0.0,0.0,0.0
2462,STcom,Trump floats more aid to farmers if overseas purchases lag https://t.co/lwHHf50EAo,2/22/2020 11:02,trump float aid farmer overseas purchase lag,,0,-1,0.0,0.0,0.0
2463,STcom,Filipino-Americans 'fired up' as Tagalog added to Nevada ballot https://t.co/rReJte41mk,2/22/2020 10:38,filipino american fire tagalog add nevada ballot,,0,-1,0.0,0.0,0.0
2464,STcom,UK begins repatriating citizens from virus-stricken Japan cruise ship https://t.co/anhhxUOHGs,2/22/2020 10:37,uk begin repatriate citizen virus stricken japan cruise ship,,0,-1,0.0,-1.0,-1.0
2465,STcom,Trump cheats at golf': Bloomberg mocks president with billboard https://t.co/4rbcEfb5X7,2/22/2020 10:37,trump cheat golf bloomberg mock president billboard,,0,-1,0.0,0.0,0.0
2466,STcom,"Donât take international comparisons of income inequality at face value as different data used to derive figures: Experts
https://t.co/ZhpydzpvMH",2/22/2020 10:30,take international comparison income inequality face value different data use derive figure expert,,0,1,0.0,0.0,0.0
2467,STcom,Lost decades in Rohingya camps: Daily Star columnist https://t.co/ds0BqtRZNR,2/22/2020 10:09,lose decade rohingya camp daily star columnist,,0,-1,0.0,0.0,0.0
2468,STcom,Lax criminal justice system has enabled organ trafficking: Dawn https://t.co/zUeVXbSqbc,2/22/2020 9:43,lax criminal justice system enable organ traffic dawn,,-1,0,0.0,0.0,0.0
2469,STcom,Coronavirus: Second batch of Diamond Princess passengers arrive in Hong Kong https://t.co/86nvbRdJlP,2/22/2020 9:43,coronavirus second batch diamond princess passenger arrive hong kong,,0,1,0.0,0.0,0.0
2470,STcom,Crisis a chance for TCM to go global? https://t.co/D2zcuM6QUq https://t.co/h6RvfN4Y8t,2/22/2020 9:30,crisis chance tcm go global,,0,-1,0.0,0.0,0.0
2471,STcom,Tokyo 2020 postpones volunteer training over coronavirus fears https://t.co/esR1lGe0Jj,2/22/2020 9:19,tokyo postpones volunteer train coronavirus fear,,0,-1,-1.0,-1.0,-1.0
2472,STcom,Coronavirus: China reports 109 new deaths and 397 new confirmed cases https://t.co/HgWZ5nQlY5,2/22/2020 9:19,coronavirus china report new death new confirm case,,1,-1,-1.0,-1.0,-1.0
2473,STcom,Wuhan woman with no symptoms infects five relatives with coronavirus: Study https://t.co/s3PlGzeASf,2/22/2020 9:19,wuhan woman symptom infect five relative coronavirus study,,0,0,-1.0,-1.0,-1.0
2474,STcom,"RT @STopinion: Whistle-blowers in medical fields
https://t.co/EJUbDmCv7A https://t.co/z1KXfyKjg4",2/22/2020 9:00,,,0,0,0.0,0.0,0.0
2475,STcom,Japan's readiness to fight outbreak called into question https://t.co/hGW13KV0R4 https://t.co/FInpgwoNAo,2/22/2020 8:30,japan readiness fight outbreak call question,,0,-1,0.0,0.0,0.0
2476,STcom,Italy reports first death from coronavirus https://t.co/B4hLifHDFf,2/22/2020 7:54,italy report first death coronavirus,,1,-1,-1.0,-1.0,-1.0
2477,STcom,Weather: Windy with passing showers.,2/22/2020 7:00,weather windy pass shower,,0,0,0.0,0.0,0.0
2478,STcom,"US officials tell Democrat Bernie Sanders that Russia is trying to help his campaign, says Washington Post https://t.co/f0x5w9DNIJ",2/22/2020 6:30,u official tell democrat bernie sander russia try help campaign say washington post,,0,1,0.0,0.0,0.0
2479,STcom,"While You Were Sleeping: 5 stories you might have missed, Feb 22 https://t.co/IP0osDCVrQ",2/22/2020 6:30,sleep story might miss feb,,0,-1,0.0,0.0,0.0
2480,STcom,"Under pressure, Michael Bloomberg says 3 women can be released from non-disclosure pacts https://t.co/qk3GJAAAUl",2/22/2020 6:30,pressure michael bloomberg say woman release non disclosure pact,,0,-1,0.0,0.0,0.0
2481,STcom,"US stocks close with sharp declines, Dow down 0.8 per cent https://t.co/WoE7cW0XUl",2/22/2020 5:36,u stock close sharp decline dow per cent,,-1,0,0.0,0.0,0.0
2482,STcom,Polls close in Iran general election after multiple extensions https://t.co/dfhbjOnLUl,2/22/2020 5:36,poll close iran general election multiple extension,,1,0,0.0,0.0,0.0
2483,STcom,Athletics: World modern pentathlon championships moved from China due to coronavirus https://t.co/YqXILXzrnw,2/22/2020 4:41,athletics world modern pentathlon championship move china due coronavirus,,1,1,0.0,0.0,0.0
2484,STcom,"Prince Harry and wife Meghan will stop using 'Sussex Royal' brand, says BBC https://t.co/ld1Xz9lb8p",2/22/2020 4:13,prince harry wife meghan stop use sussex royal brand say bbc,,0,-1,0.0,0.0,0.0
2485,STcom,Athletics: Venezuela's Rojas sets new indoor women's triple jump world record https://t.co/XgMpgXqH4j,2/22/2020 4:13,athletics venezuela rojas set new indoor womens triple jump world record,,1,0,0.0,0.0,0.0
2486,STcom,Coronavirus: US warns against cruise ship travel in Asia https://t.co/sOUIpq6IeD,2/22/2020 4:13,coronavirus u warn cruise ship travel asia,,0,-1,-1.0,-1.0,-1.0
2487,STcom,Nevada Democrats report high early caucus participation https://t.co/QREsJ7K0lw,2/22/2020 3:43,nevada democrat report high early caucus participation,,1,0,0.0,0.0,0.0
2488,STcom,Tempers flare as Harvey Weinstein jury deliberations hit fourth day https://t.co/6YRdOarCAY,2/22/2020 3:16,temper flare harvey weinstein jury deliberation hit fourth day,,0,-1,-1.0,-1.0,-1.0
2489,STcom,EU leaders fail to break deadlock over long-term budget https://t.co/OOLTK1eMiq,2/22/2020 3:16,eu leader fail break deadlock long term budget,,-1,-1,0.0,0.0,0.0
2490,STcom,Trump hails gay Bollywood movie as 'great' https://t.co/V02ByaYHMg,2/22/2020 3:16,trump hail gay bollywood movie great,,1,1,0.0,0.0,0.0
2491,STcom,Turkey and Russia near breaking point in Syria standoff https://t.co/goxHJYjWOC,2/22/2020 2:50,turkey russia near break point syria standoff,,1,0,0.0,-1.0,-1.0
2492,STcom,Billie Eilish breaks record with James Bond theme https://t.co/4TCSCYl5o1,2/22/2020 2:24,billie eilish break record james bond theme,,0,0,0.0,0.0,0.0
2493,STcom,Malaysia's Dr Mahathir to stay as PM till after Apec https://t.co/wPSZ82zrgU,2/22/2020 2:24,malaysia dr mahathir stay pm till apec,,0,0,0.0,0.0,0.0
2494,STcom,Formula One: Bottas sets fastest time of opening test week https://t.co/4TzNzxRFfU,2/22/2020 1:55,formula one bottas set fast time open test week,,1,0,0.0,0.0,0.0
2495,STcom,Rugby: Danny Cipriani reveals he tried to buy a gun to kill himself https://t.co/aqyK2PcW6S,2/22/2020 1:25,rugby danny cipriani reveals try buy gun kill,,0,-1,0.0,-1.0,-1.0
2496,STcom,"Football: Top-four finish for Spurs would be incredible, says Mourinho https://t.co/yASLvHUxLy",2/22/2020 1:25,football top four finish spur would incredible say mourinho,,1,1,0.0,0.0,0.0
2497,STcom,Trump says he is eyeing four candidates for US intelligence chief https://t.co/NYgnZTuq2a,2/22/2020 1:25,trump say eye four candidate u intelligence chief,,0,1,0.0,0.0,0.0
2498,STcom,"World must act fast to contain coronavirus, says WHO chief Tedros https://t.co/YuQSbcviXP",2/22/2020 1:25,world must act fast contain coronavirus say chief tedros,,1,0,0.0,0.0,0.0
2499,STcom,Tennis: Rybakina books fourth season final with Dubai victory https://t.co/zoKdxongDB,2/22/2020 1:25,tennis rybakina book fourth season final dubai victory,,0,0,0.0,0.0,0.0
2500,STcom,"Coronavirus: China's Hubei province revises Feb 19 new cases tally to 775, from 349 previously https://t.co/3tO1Par94E",2/22/2020 1:25,coronavirus china hubei province revise feb new case tally previously,,-1,0,-1.0,-1.0,-1.0
2501,STcom,Trump dismisses new Russia election interference claim https://t.co/B1ByIoUDsb,2/22/2020 1:25,trump dismiss new russia election interference claim,,1,0,0.0,0.0,0.0
2502,STcom,"Formula One: The others are faster than us, says Ferrari F1 boss https://t.co/IsqZA2xjjH",2/22/2020 1:25,formula one others fast u say ferrari f bos,,1,0,0.0,0.0,0.0
2503,STcom,"Coronavirus: Mindef sends 2,000kg of medical supplies to China to help with relief efforts https://t.co/lBtgUr7ism",2/22/2020 0:03,coronavirus mindef send kg medical supply china help relief effort,,0,1,0.0,1.0,1.0
2504,STcom,Giorgio Armani says fashion marketing 'raping' women https://t.co/WQKJ4Sb7X4,2/21/2020 11:34,giorgio armani say fashion marketing rap woman,,0,0,0.0,-1.0,-1.0
2505,STcom,At least six Indonesian students killed when swept away by river tides https://t.co/VWM2LblQJ9,2/21/2020 11:34,least six indonesian student kill sweep away river tide,,-1,-1,-1.0,-1.0,-1.0
2506,STcom,Football: Guardiola does not doubt Man City squad's commitment after Uefa ban https://t.co/PiiPwAajSw,2/21/2020 11:34,football guardiola doubt man city squads commitment uefa ban,,0,-1,0.0,0.0,0.0
2507,STcom,Football: Chelsea's Kante ruled out for three weeks https://t.co/tl4ApSdAME,2/21/2020 11:03,football chelseas kante rule three week,,0,0,0.0,0.0,0.0
2508,STcom,Football: Liverpool captain Henderson out for three weeks with hamstring injury https://t.co/f9seSqkRgh,2/21/2020 11:03,football liverpool captain henderson three week hamstring injury,,0,-1,0.0,-1.0,-1.0
2509,STcom,Germany races to act on far-right threat after deadly shootings in Hanau city https://t.co/2rdC3j9FNP,2/21/2020 11:03,germany race act far right threat deadly shooting hanau city,,1,-1,0.0,0.0,0.0
2510,STcom,"Coronavirus: MOE says no student has flouted stay-home notice, checks done daily https://t.co/9r7X2QyCqn",2/21/2020 11:03,coronavirus moe say student flout stay home notice check daily,,0,0,0.0,0.0,0.0
2511,STcom,"US, Taleban say they will sign agreement on Feb 29 after week-long violence reduction https://t.co/FvRXPS9PIN",2/21/2020 10:38,u taleban say sign agreement feb week long violence reduction,,-1,-1,0.0,0.0,0.0
2512,STcom,"Coronavirus: Lebanon confirms first case, imported from Iran https://t.co/Iq44sPE3vH",2/21/2020 10:38,coronavirus lebanon confirms first case import iran,,1,0,-1.0,-1.0,-1.0
2513,STcom,Myanmar to court-martial more troops over Rohingya crackdown https://t.co/CQK4DmHUMd,2/21/2020 10:08,myanmar court martial troop rohingya crackdown,,0,0,0.0,0.0,0.0
2514,STcom,Grace Assembly church senior pastor recovers from coronavirus: 'It was a liberating feeling walking out of the NCID' https://t.co/6mGdsf9nKv,2/21/2020 10:08,grace assembly church senior pastor recovers coronavirus liberating feeling walk ncid,,0,1,0.0,0.0,0.0
2515,STcom,"Coronavirus: More funding for tourism firms to train staff, cash to shore up tour guides' wages https://t.co/6g2WIvGgl6",2/21/2020 9:39,coronavirus funding tourism firm train staff cash shore tour guide wage,,-1,0,0.0,0.0,0.0
2516,STcom,"Formula One: Valtteri Bottas close to record pace, Ferrari suffer engine problem https://t.co/Tgb3Z1ZFpV",2/21/2020 9:39,formula one valtteri bottas close record pace ferrari suffer engine problem,,0,-1,0.0,0.0,0.0
2517,STcom,"Coronavirus: Iran says disease has spread to several cities, reports two new deaths https://t.co/htGThX1Tow",2/21/2020 9:39,coronavirus iran say disease spread several city report two new death,,1,-1,-1.0,-1.0,-1.0
2518,STcom,Coronavirus: Opaque South Korean sect draws scrutiny with spike in infections https://t.co/v5EoKvQDUu,2/21/2020 9:39,coronavirus opaque south korean sect draw scrutiny spike infection,,0,0,0.0,0.0,0.0
2519,STcom,Coronavirus: Israel confirms first case in Diamond Princess cruise ship returnee https://t.co/MKyMuOM6d0,2/21/2020 9:11,coronavirus israel confirm first case diamond princess cruise ship returnee,,1,1,-1.0,-1.0,-1.0
2520,STcom,"India and US more closely aligned, with Trump due to make his first visit to the country https://t.co/Khdt6mg4Ha",2/21/2020 9:11,india u closely align trump due make first visit country,,1,0,0.0,0.0,0.0
2521,STcom,Grab U-turns on move to drop driver incentives when virus aid package kicks in https://t.co/VYRyYge4p2,2/21/2020 9:11,grab u turn move drop driver incentive virus aid package kick,,0,1,0.0,0.0,0.0
2522,STcom,Coronavirus: SIA uses disinfectant fogging to deep-clean inbound China flights https://t.co/GPvfAtj8Lu,2/21/2020 8:42,coronavirus sia use disinfectant fog deep clean inbound china flight,,1,1,0.0,0.0,0.0
2523,STcom,Ex-general poised to helm SBS Transit https://t.co/PTWgA8Cuo8,2/21/2020 8:42,ex general poise helm sbs transit,,1,0,0.0,0.0,0.0
2524,STcom,Olympics: Tokyo blasts 'not appropriate' London hosting offer https://t.co/l0eKDTH8cP,2/21/2020 8:42,olympics tokyo blast appropriate london host offer,,1,0,0.0,0.0,0.0
2525,STcom,Football: Courage Fund receives donation from the FAS and Community Shield opponents https://t.co/VHGwMEEXCK,2/21/2020 8:42,football courage fund receive donation fa community shield opponent,,0,1,0.0,0.0,0.0
2526,STcom,Coronavirus: 10 more patients discharged; 1 new case bringing total to 86 https://t.co/SyipYIgVsS,2/21/2020 8:14,coronavirus patient discharge new case bring total,,1,0,-1.0,-1.0,-1.0
2527,STcom,Lawyer who was absent from court and ignored more than 70 messages from client suspended https://t.co/u58GwaqdBh,2/21/2020 8:14,lawyer absent court ignore message client suspend,,0,-1,0.0,0.0,0.0
2528,STcom,Yale-bound Sneha smashes studies and squash after a stressful 2019 season https://t.co/i8EUsZi3pF,2/21/2020 8:14,yale bound sneha smash study squash stressful season,,0,-1,0.0,0.0,0.0
2529,STcom,Woman jailed 20 weeks for forging documents to get training grants https://t.co/RLzTAulteS,2/21/2020 8:14,woman jail week forge document get training grant,,-1,1,0.0,0.0,0.0
2530,STcom,"Coronavirus: Amid China Red Cross controversy, Singapore Red Cross assures donations won't be misused https://t.co/Nh9HQvlP8G",2/21/2020 8:14,coronavirus amid china red cross controversy singapore red cross assures donation wont misuse,,0,1,0.0,0.0,0.0
2531,STcom,"THE BIG STORY: Coronavirus update: 10 patients discharged, highest number of patients discharged https://t.co/HDAmWOIq3q",2/21/2020 8:02,big story coronavirus update patient discharge high number patient discharge,,1,1,0.0,0.0,0.0
2532,STcom,Ask ST on picking the right university https://t.co/Zfp2Jlg2rF,2/21/2020 7:47,ask st pick right university,,1,0,0.0,0.0,0.0
2533,STcom,"Three cheers to 'green' beers: Singapore firms cut down on use of glass bottles, turn excess food into beer https://t.co/4rqABv8pox",2/21/2020 7:47,three cheer green beer singapore firm cut use glass bottle turn excess food beer,,-1,1,0.0,0.0,0.0
2534,STcom,Malaysia's pension fund EPF set to declare lowest annual dividend since 2008 https://t.co/HQdee4dgNE,2/21/2020 7:47,malaysias pension fund epf set declare low annual dividend since,,0,-1,0.0,0.0,0.0
2535,STcom,German shooting suspect kept racist views under wraps https://t.co/Dg8EHLrwmj,2/21/2020 7:47,german shoot suspect kept racist view wrap,,0,-1,0.0,0.0,0.0
2536,STcom,Malaysia's Pakatan Harapan at loggerheads over a Selangor plan to clear forest reserve https://t.co/jUtP7K8i7y,2/21/2020 7:47,malaysia pakatan harapan loggerhead selangor plan clear forest reserve,,1,1,0.0,0.0,0.0
2537,STcom,First ever South-east Asian Sneaker Conference coming to Singapore in June https://t.co/wDPYQKHMYl,2/21/2020 7:16,first ever south east asian sneaker conference come singapore june,,1,0,0.0,0.0,0.0
